,n_splits,train_size,rmse_tr,r2_tr,mae_tr,rmse_tt,r2_tt,mae_tt
6260,30.0,222.0,20.94905088860469,0.9728498829401576,16.68245953586325,2261165149204.906,-15.163244488028075,1739771036394.8494
6257,30.0,219.0,20.94905088860469,0.9728498829401576,16.68245953586325,2261165149204.906,-15.163244488028075,1739771036394.8494
6262,30.0,224.0,20.94905088860469,0.9728498829401576,16.68245953586325,2261165149204.906,-15.163244488028075,1739771036394.8494
6261,30.0,223.0,20.94905088860469,0.9728498829401576,16.68245953586325,2261165149204.906,-15.163244488028075,1739771036394.8494
6263,30.0,225.0,20.94905088860469,0.9728498829401576,16.68245953586325,2261165149204.906,-15.163244488028075,1739771036394.8494
6258,30.0,220.0,20.94905088860469,0.9728498829401576,16.68245953586325,2261165149204.906,-15.163244488028075,1739771036394.8494
6246,30.0,208.0,20.796516607075173,0.9728721379142763,16.553627959964807,2261165149204.912,-15.155885338260557,1739771036394.7205
6241,30.0,203.0,20.635227293424666,0.9728654798697676,16.40021389727257,2261165149204.9897,-15.108109624884397,1739771036394.7913
6245,30.0,207.0,20.77320551371362,0.9728713778398284,16.53085849305452,2261165149205.014,-15.16158726658112,1739771036394.823
6242,30.0,204.0,20.67783002693998,0.9728833128350464,16.437237573831347,2261165149205.1074,-15.130313477058646,1739771036394.925
6213,30.0,175.0,18.521713825581795,0.9723950090981776,14.736187826204466,2261165149205.151,-15.857789091114302,1739771036395.7388
6244,30.0,206.0,20.745104968760746,0.9728977187770502,16.50265345966864,2261165149205.1895,-15.174985073369418,1739771036395.0151
6121,30.0,83.0,11.37708238044882,0.9684245246349551,9.116284986404656,2261165149205.2393,-15.633598455664874,1739771036394.5461
6243,30.0,205.0,20.715411100166662,0.9729247191555835,16.474758162824422,2261165149205.275,-15.182661244539846,1739771036395.1064
6117,30.0,79.0,10.672577144777012,0.9718066914871389,8.498140782601475,2261165149205.3613,-15.697720342248935,1739771036394.9224
6216,30.0,178.0,18.79360714126663,0.9725638422431175,14.893383093427197,2261165149205.3643,-15.73123894829475,1739771036395.7585
6214,30.0,176.0,18.58608741412461,0.9726815629244032,14.776997680209792,2261165149205.73,-15.850198487304256,1739771036396.2185
6215,30.0,177.0,18.67870756957228,0.9727521418383366,14.827983979708309,2261165149205.868,-15.795875311439268,1739771036396.2764
6120,30.0,82.0,11.261385338322944,0.9689572869466281,9.011437668412794,2261165149205.913,-15.17175072339948,1739771036395.311
6119,30.0,81.0,11.085037384881195,0.9695303066724297,8.85571232294939,2261165149206.1787,-15.255849330432316,1739771036395.7224
6118,30.0,80.0,10.88595097263272,0.9707087130756492,8.685109674854838,2261165149206.217,-15.518467259179653,1739771036395.7717
6069,30.0,31.0,3.265396756369972,0.9860380474508255,2.5370601786416827,2261165149208.076,-5.6952533647217365,1739771036394.5315
6061,30.0,23.0,2.2001145591311984,0.9880246064888851,1.736756592498287,2261165149316.616,-9.999891985919419,1739771036495.382
5214,26.0,40.0,4.909794195547624,0.9789017932634665,3.8712497312921723,2263617462401.8135,-12.807978333135335,2129483785034.7927
5215,26.0,41.0,5.03584276039116,0.9792456705094492,3.997034465374724,2263617462404.366,-14.281196039621078,2129483785036.8572
5216,26.0,42.0,5.205796365790437,0.9791751648590693,4.108646589785946,2263617462405.24,-14.914024298328833,2129483785037.9678
5230,26.0,56.0,7.524291763900579,0.9798389907956929,5.930712862517702,2263617462405.495,-15.439080430854622,2129483785039.2087
5213,26.0,39.0,4.645412114097383,0.9796876887999991,3.6908101250521055,2263617462406.5303,-13.32113878899424,2129483785039.3755
5231,26.0,57.0,7.626565666204877,0.9800014760384814,6.025109817893606,2263617462406.891,-14.797965727635322,2129483785040.367
5221,26.0,47.0,5.993084363464588,0.9788825338725579,4.750702452264923,2263617462407.136,-14.47950804220765,2129483785040.1423
5229,26.0,55.0,7.346619164379726,0.9796174926695019,5.817151378965533,2263617462407.297,-17.22084159208952,2129483785040.7354
5218,26.0,44.0,5.528900060768718,0.9787919844045863,4.392396777264352,2263617462407.5435,-15.439986435302323,2129483785040.274
5227,26.0,53.0,6.938910830930568,0.979368005036478,5.531698102148232,2263617462407.595,-17.70767590475934,2129483785040.7405
5217,26.0,43.0,5.438309678872479,0.9789735507173007,4.322832387177038,2263617462407.6514,-15.291754705812927,2129483785040.133
5228,26.0,54.0,7.1172665174963985,0.9791830219219174,5.670692377794798,2263617462407.669,-16.990360293932635,2129483785040.6628
5225,26.0,51.0,6.617461739781742,0.9789153054131782,5.236576832154209,2263617462408.281,-16.033282396308458,2129483785041.4526
5226,26.0,52.0,6.796145550161275,0.9792219229414602,5.384387634130505,2263617462408.453,-17.251755642053386,2129483785041.5815
5220,26.0,46.0,5.795294094396881,0.9783145872372424,4.588169900281556,2263617462408.803,-14.969390926625639,2129483785041.5544
5224,26.0,50.0,6.436374541339922,0.9785261991193859,5.117008458632655,2263617462408.932,-14.912620905979427,2129483785042.086
5222,26.0,48.0,6.195043473630895,0.9790113264806225,4.908576174296455,2263617462409.0186,-15.171104346570921,2129483785042.228
5223,26.0,49.0,6.324195189668591,0.9792876296625619,5.020241698830621,2263617462409.024,-15.295851687151806,2129483785042.203
5219,26.0,45.0,5.617510108257095,0.9787920805900552,4.467556487498666,2263617462409.072,-15.692885086847944,2129483785041.7095
5234,26.0,60.0,8.062531386208418,0.9791123639410789,6.414625676928656,2263617462409.082,-14.501405501890739,2129483785042.4258
5232,26.0,58.0,7.749597756114754,0.9794971105878675,6.124903188477824,2263617462409.4004,-14.807353189917269,2129483785042.8315
5210,26.0,36.0,4.2181404037863635,0.9796286486984653,3.334955979844101,2263617462410.0635,-4.27951204584547,2129483785041.6377
5212,26.0,38.0,4.4392738225922495,0.9797394220921578,3.528449604619672,2263617462410.3184,-16.214279148794052,2129483785042.4607
5211,26.0,37.0,4.303660855870716,0.9793888199472831,3.414400460677577,2263617462410.3784,-4.936764629165828,2129483785042.1956
5233,26.0,59.0,7.869639819196767,0.9791517382173829,6.247288943159684,2263617462410.488,-14.693817653417817,2129483785043.6616
5235,26.0,61.0,8.2112356310951,0.9792092486824809,6.56129850920934,2263617462410.692,-14.904899845670458,2129483785043.691
5207,26.0,33.0,3.758738925535264,0.9843745479779169,2.969888266304495,2263617462410.975,-4.462056658465027,2129483785042.927
5297,26.0,123.0,15.142755284272443,0.9568369783800226,12.106371375156213,2263617462411.543,-26.777732534922002,2129483785047.27
5298,26.0,124.0,15.163048944558291,0.9571645216927328,12.128178785029936,2263617462411.7095,-27.495938576906546,2129483785047.331
5296,26.0,122.0,15.076977784287818,0.9567972757488659,12.057970343292014,2263617462411.774,-26.304498643559025,2129483785047.667
5280,26.0,106.0,13.964543858319441,0.959714947537207,11.265020012221317,2263617462411.877,-25.77528248818879,2129483785047.3003
5281,26.0,107.0,14.030118388982276,0.9591659733018604,11.304039995433197,2263617462412.1323,-22.332237592795085,2129483785047.4722
5279,26.0,105.0,13.870917658403226,0.9600030998671983,11.213084668001805,2263617462412.1846,-30.432497951225255,2129483785047.6948
5299,26.0,125.0,15.196462984403526,0.9573860673121148,12.15446807059404,2263617462412.283,-27.598857055744688,2129483785047.807
5282,26.0,108.0,14.04933254907235,0.9593097235770427,11.312277961127867,2263617462412.3457,-19.64829985033776,2129483785047.5173
5324,26.0,150.0,17.214161476402538,0.9610659651548102,13.799322548915057,2263617462412.446,-18.464744885489043,2129483785047.8176
5322,26.0,148.0,17.162690368201673,0.9596810217753252,13.749623468583605,2263617462412.531,-18.39946071114347,2129483785047.9138
5295,26.0,121.0,15.000106830354099,0.9568458111926237,12.005419899769759,2263617462412.557,-25.536458750463602,2129483785048.394
5321,26.0,147.0,17.156082798991612,0.9587570406409814,13.72532087471963,2263617462412.573,-18.49421943677084,2129483785047.965
5323,26.0,149.0,17.173293092004503,0.9605731279805453,13.773976751957608,2263617462412.5864,-18.403400473166975,2129483785047.9363
5320,26.0,146.0,17.100417080423984,0.9579443294224852,13.65212028094323,2263617462412.6904,-18.576142939617544,2129483785048.0835
5325,26.0,151.0,17.284634301471396,0.961305853886845,13.84167030971325,2263617462412.7397,-18.576619650733804,2129483785048.1006
5278,26.0,104.0,13.787790520267825,0.9602413921055619,11.160040815620428,2263617462412.778,-45.77818194205319,2129483785048.2412
5300,26.0,126.0,15.256495222868068,0.9575029677614293,12.199644616320326,2263617462412.8296,-27.262656278917703,2129483785048.365
5283,26.0,109.0,14.072042830954679,0.9593857025102241,11.317979858241653,2263617462412.8584,-19.53673382527117,2129483785047.9775
5319,26.0,145.0,17.03382651248523,0.9574490233747017,13.577561335369165,2263617462412.9004,-19.131681268163696,2129483785048.3047
5208,26.0,34.0,3.8748248996819905,0.9838326732280341,3.077495378245668,2263617462412.9053,-7.581641214447685,2129483785044.521
5326,26.0,152.0,17.373492562170394,0.9614438379212848,13.888526819888646,2263617462413.031,-18.246269556168524,2129483785048.3179
5203,26.0,29.0,3.302849592588343,0.9841318583367259,2.5738855327276338,2263617462413.1973,-5.913972779136301,2129483785044.204
5301,26.0,127.0,15.364704137515618,0.9573862668270797,12.280157469208824,2263617462413.2363,-26.11011282920201,2129483785048.8057
5277,26.0,103.0,13.723346886425276,0.9603722563472482,11.110909478611562,2263617462413.2524,-34.91341394962653,2129483785048.7236
5292,26.0,118.0,14.710203412918576,0.9575814042183151,11.755183817966953,2263617462413.2754,-23.097839631694967,2129483785048.924
5205,26.0,31.0,3.499509494985752,0.9844396213855109,2.750168457376821,2263617462413.295,-4.614956443305778,2129483785044.9119
5327,26.0,153.0,17.431891303609564,0.9618741418020161,13.93297694062421,2263617462413.323,-17.86680488175968,2129483785048.5127
5318,26.0,144.0,16.925615073673203,0.9572512871850747,13.481849012302717,2263617462413.415,-19.900006476106668,2129483785048.6592
5294,26.0,120.0,14.90930418369354,0.9572015198494804,11.932300974884848,2263617462413.5264,-24.9387910424555,2129483785049.2815
5291,26.0,117.0,14.65072474548511,0.9574245378735154,11.717581202462481,2263617462413.534,-23.02727273237373,2129483785049.1892
5276,26.0,102.0,13.663366247488257,0.9603274303007979,11.074454813946211,2263617462413.65,-33.60445052628326,2129483785049.146
5293,26.0,119.0,14.80165229862612,0.9575412528191648,11.844111315621406,2263617462413.6895,-23.708880947601337,2129483785049.3123
5337,26.0,163.0,17.913235877050564,0.9676154440276725,14.305322030780154,2263617462413.7256,-17.357482983700844,2129483785048.8606
5307,26.0,133.0,15.878853122970469,0.9570832300826316,12.705879847952028,2263617462413.7666,-24.028471460329147,2129483785049.637
5338,26.0,164.0,17.937324270222096,0.9684102213802,14.331257546728922,2263617462413.7803,-17.40683245647478,2129483785049.0466
5302,26.0,128.0,15.490888772937335,0.9571106506550693,12.378905639332382,2263617462413.7954,-24.581631240029232,2129483785049.5327
5336,26.0,162.0,17.88401793616086,0.966822569903781,14.28107158808106,2263617462413.809,-17.329686133937138,2129483785048.7957
5275,26.0,101.0,13.614016463358698,0.9602047219815651,11.04240442125288,2263617462413.8354,-31.385174296568405,2129483785049.21
5317,26.0,143.0,16.777786956447112,0.9576182559663463,13.384036782569229,2263617462413.8916,-20.852340342140227,2129483785049.085
5328,26.0,154.0,17.476086827952454,0.9625153134138806,13.983752970166034,2263617462413.8975,-17.653022060434047,2129483785048.9236
5284,26.0,110.0,14.115076112783907,0.9595765145624665,11.331129941859826,2263617462413.9316,-21.423059513914453,2129483785049.0493
5308,26.0,134.0,15.966092464510977,0.956949643689238,12.759150280932356,2263617462413.9365,-24.58488013549388,2129483785049.7834
5204,26.0,30.0,3.3437579962533643,0.9849548719034021,2.6399443792398523,2263617462413.957,-4.682881921327285,2129483785045.003
5309,26.0,135.0,16.091407826028664,0.9565864395495893,12.854890509845138,2263617462413.9883,-24.1320027729613,2129483785049.8584
5274,26.0,100.0,13.565118608668108,0.960327982218665,11.00015435046506,2263617462414.0356,-30.55265919592144,2129483785049.4253
5303,26.0,129.0,15.587817280526705,0.956936279735908,12.45710878277293,2263617462414.102,-23.499859370976477,2129483785049.957
5329,26.0,155.0,17.499336698304695,0.9633680075315755,14.010801924228957,2263617462414.115,-17.53624474516197,2129483785049.0374
5339,26.0,165.0,17.97970073256118,0.9689979050924928,14.366621714181573,2263617462414.124,-17.42370674823297,2129483785049.4111
5290,26.0,116.0,14.60902293601681,0.9575012882807286,11.686118435005106,2263617462414.1597,-23.551710611976056,2129483785049.7578
5335,26.0,161.0,17.832060900735147,0.9661781983124542,14.233944673243549,2263617462414.222,-17.34068097929071,2129483785048.9253
5306,26.0,132.0,15.820355184037478,0.9570088959632435,12.650015686387563,2263617462414.223,-23.944690473518996,2129483785050.1064
5316,26.0,142.0,16.65733313153837,0.9578128334612066,13.313078069688508,2263617462414.3887,-21.813609880546167,2129483785049.716
5330,26.0,156.0,17.51143627474937,0.9643459846572368,14.02667432773601,2263617462414.407,-17.496086185569116,2129483785049.2434
5340,26.0,166.0,18.04748009070928,0.9693572929958965,14.419085966139123,2263617462414.445,-17.44613947118564,2129483785049.729
5304,26.0,130.0,15.678713720560022,0.9568280045549009,12.529002465694946,2263617462414.5537,-23.244968571550547,2129483785050.473
5305,26.0,131.0,15.772417734333555,0.9567564822346838,12.610445453051897,2263617462414.5806,-23.30837046338241,2129483785050.483
5334,26.0,160.0,17.76865916344876,0.9658009724775621,14.187555982041477,2263617462414.5815,-17.335080004879433,2129483785049.202
5285,26.0,111.0,14.195570922999668,0.9595501845944953,11.377361162116072,2263617462414.6655,-20.065089517396572,2129483785049.8374
5331,26.0,157.0,17.54118516583371,0.9650704968085144,14.057050282364271,2263617462414.7144,-17.447528839553595,2129483785049.4583
5273,26.0,99.0,13.513725128442443,0.9606298180267009,10.94574876457791,2263617462414.769,-28.346539546074663,2129483785050.208
5341,26.0,167.0,18.137132543057504,0.9694921782896859,14.473940007450116,2263617462414.8403,-17.46677131091572,2129483785049.9888
5315,26.0,141.0,16.57145361311867,0.9576694585005195,13.276023255722238,2263617462414.861,-22.082063655420857,2129483785050.2615
5333,26.0,159.0,17.66903220413416,0.9658336683375831,14.135396291639337,2263617462414.9487,-17.370890300935553,2129483785049.4756
5332,26.0,158.0,17.592806097721404,0.9655601699269559,14.09076571198503,2263617462414.999,-17.417620085158443,2129483785049.6025
5314,26.0,140.0,16.531604520318485,0.9572383800155043,13.239584010880483,2263617462415.2075,-22.111623193729695,2129483785050.5764
5311,26.0,137.0,16.3591505517341,0.9560593795917607,13.068155521274074,2263617462415.3037,-22.935444197073018,2129483785050.681
5342,26.0,168.0,18.249253423016505,0.9694283156802576,14.543213803065223,2263617462415.3145,-17.44442915000726,2129483785050.3113
5310,26.0,136.0,16.23473892362884,0.9561319366495218,12.970901790443577,2263617462415.332,-23.900157754272968,2129483785050.948
5289,26.0,115.0,14.568160936611378,0.9575220069356385,11.639885035027882,2263617462415.3433,-23.530998441566243,2129483785050.8381
5312,26.0,138.0,16.44189166569808,0.956235499229307,13.131640825727631,2263617462415.418,-22.34626301657735,2129483785050.6565
5343,26.0,169.0,18.324347316183353,0.9697047039371347,14.599758097567836,2263617462415.546,-17.442625258168814,2129483785050.456
5313,26.0,139.0,16.50199568107891,0.9566633424708032,13.198100384498586,2263617462415.6636,-22.151907174709727,2129483785050.9958
5272,26.0,98.0,13.42565333120289,0.9613605358507843,10.871917768847563,2263617462415.783,-28.6915786200994,2129483785051.2305
5236,26.0,62.0,8.3964301413971,0.9787296224251925,6.703321075963962,2263617462415.8013,-15.962329380614737,2129483785048.259
5344,26.0,170.0,18.38782529145954,0.9701725785602007,14.648935043502737,2263617462416.0063,-17.396352588400674,2129483785050.7827
5288,26.0,114.0,14.47485824863228,0.9581702845468297,11.570205306861956,2263617462416.0366,-23.05989430197714,2129483785051.3933
5206,26.0,32.0,3.6485526657602714,0.9841818599114365,2.8474484298300577,2263617462416.048,-4.55096035548189,2129483785047.7942
5286,26.0,112.0,14.276431217035425,0.9591909687710163,11.439413726253283,2263617462416.1035,-19.693435432258237,2129483785051.23
5345,26.0,171.0,18.430671778150938,0.9707095393069177,14.685194752602294,2263617462416.3105,-17.40199130857085,2129483785051.0334
5346,26.0,172.0,18.46728691804997,0.9712549169043838,14.711479964276789,2263617462416.5464,-17.387861420785587,2129483785051.1892
5287,26.0,113.0,14.36954948532045,0.9586872812526006,11.504775380652505,2263617462416.606,-21.949394156384606,2129483785051.7534
5271,26.0,97.0,13.297807974126673,0.9619344208489913,10.760358865161844,2263617462416.794,-25.312308087612376,2129483785052.174
5347,26.0,173.0,18.52675016355008,0.9715570846030703,14.75090287447204,2263617462416.977,-17.397931388392067,2129483785051.7158
5237,26.0,63.0,8.535098163664268,0.9786624051370381,6.810725652564352,2263617462417.4614,-17.447562810858326,2129483785050.1208
5348,26.0,174.0,18.60335168781561,0.9716838749091156,14.79633650735078,2263617462417.829,-17.419272290320666,2129483785052.7139
5209,26.0,35.0,4.05878923427399,0.9832285317661018,3.2391165267500788,2263617462417.992,-4.423737994435187,2129483785048.7422
5270,26.0,96.0,13.178370046588409,0.9622027946782228,10.672746412968857,2263617462418.077,-22.03785334734247,2129483785053.3147
5239,26.0,65.0,8.758116769174656,0.9785037844934259,6.971868853705014,2263617462418.826,-18.31659910137662,2129483785051.395
5238,26.0,64.0,8.645364817616924,0.9785289494462288,6.895276008818559,2263617462418.8506,-18.774796432006816,2129483785051.4219
5349,26.0,175.0,18.7002302546061,0.9716412284673818,14.852444136573881,2263617462419.26,-17.46072997829132,2129483785054.3174
5202,26.0,28.0,3.164168273948441,0.9842880683871815,2.4431377595564006,2263617462419.385,-5.23483355991608,2129483785049.7651
5269,26.0,95.0,13.070028234248358,0.9625283402641791,10.613580265392375,2263617462419.898,-22.43265521209643,2129483785054.9575
5240,26.0,66.0,8.862253478075434,0.9784326465178027,7.055531149312284,2263617462419.898,-17.597151709391184,2129483785052.1733
5241,26.0,67.0,8.928539124770582,0.9785645915343507,7.1127296218347125,2263617462420.5635,-17.920205018402463,2129483785052.648
5350,26.0,176.0,18.81991395231077,0.9714367462446846,14.922650634848402,2263617462421.1904,-17.543761339129706,2129483785056.2786
5268,26.0,94.0,12.988515201326528,0.962500950402718,10.562988418303181,2263617462421.735,-22.882103938465267,2129483785056.6675
5242,26.0,68.0,9.018468420083526,0.9789409181640429,7.192172537783365,2263617462421.7886,-17.869630708193842,2129483785053.4492
5267,26.0,93.0,12.928146018836248,0.9623544316977338,10.504806872483401,2263617462422.9443,-22.760218061442643,2129483785057.694
5351,26.0,177.0,18.913696371648694,0.9715308005843076,14.988868520319018,2263617462422.9644,-17.63688232013675,2129483785057.947
5200,26.0,26.0,2.8934759598367283,0.9856532979527042,2.243733818239316,2263617462423.061,-6.055621562491885,2129483785054.9585
5243,26.0,69.0,9.126883580402769,0.9789726143783828,7.265988036025119,2263617462423.5034,-18.495887010573348,2129483785054.9705
5266,26.0,92.0,12.852585812763719,0.9623883742214272,10.433889431507124,2263617462424.097,-22.945441774547326,2129483785058.5447
5352,26.0,178.0,18.999858321823215,0.9717479408152243,15.051795792200055,2263617462424.4956,-17.75639572414718,2129483785059.317
5244,26.0,70.0,9.30943357706558,0.9788465350433495,7.393848957211727,2263617462424.601,-18.92546726390676,2129483785055.7395
5353,26.0,179.0,19.057885949342882,0.9720260949987292,15.100092227257603,2263617462425.5693,-17.814311563066937,2129483785060.3826
5265,26.0,91.0,12.740184958827447,0.9626917188784806,10.31982764360092,2263617462425.744,-23.1446379979401,2129483785059.784
5245,26.0,71.0,9.494684658112497,0.9785127038034289,7.545826393962926,2263617462425.843,-19.310111485537714,2129483785057.0134
5354,26.0,180.0,19.099030789988905,0.9723933809725639,15.133219800874834,2263617462426.033,-17.824101446213998,2129483785060.8218
5359,26.0,185.0,19.578000518303504,0.9727230581658249,15.485165786732495,2263617462426.248,-17.817279679814312,2129483785061.038
5358,26.0,184.0,19.46729629463742,0.9727428979432731,15.400070602415664,2263617462426.287,-17.867416139096413,2129483785061.0442
5355,26.0,181.0,19.162639267193974,0.9726173031300974,15.177967847426086,2263617462426.388,-17.874599901367297,2129483785061.167
5357,26.0,183.0,19.33695049754058,0.9728484044787715,15.316142997393825,2263617462426.3955,-17.905379835448084,2129483785061.0999
5356,26.0,182.0,19.239917747834383,0.9727651012469914,15.236947374003154,2263617462426.452,-17.879467842934414,2129483785061.206
5360,26.0,186.0,19.68981483852803,0.9726926578203218,15.57287038750678,2263617462426.5513,-17.821599438754205,2129483785061.2607
5361,26.0,187.0,19.775022337966597,0.9726417299158834,15.643780061315075,2263617462426.807,-17.8547091723144,2129483785061.5017
5362,26.0,188.0,19.829194939403507,0.9727245108416918,15.694407335824357,2263617462427.052,-17.879973874841316,2129483785061.7275
5246,26.0,72.0,9.672095664800867,0.9778346093429983,7.675493287311739,2263617462427.2637,-19.114584098226658,2129483785058.4373
5363,26.0,189.0,19.901305050420866,0.9727396368841439,15.755250572874369,2263617462427.42,-17.9602041339162,2129483785062.189
5364,26.0,190.0,19.97340273387673,0.9727779225609191,15.812996131709632,2263617462427.7227,-18.05134444217375,2129483785062.5273
5264,26.0,90.0,12.636987605342473,0.9632572791765281,10.181030215205194,2263617462427.729,-21.59822924783006,2129483785061.328
5365,26.0,191.0,20.056818267408136,0.9728101251893233,15.877927227606323,2263617462428.075,-18.14874427879094,2129483785062.8774
5247,26.0,73.0,9.832562247786624,0.9772712718749264,7.788789064531697,2263617462428.408,-18.564261316923442,2129483785059.3657
5201,26.0,27.0,3.017695373535683,0.9858579454966152,2.338491520219951,2263617462428.526,-6.72455413640284,2129483785059.7026
5366,26.0,192.0,20.16938741210963,0.972727374967491,15.951829032390764,2263617462428.5557,-18.308347817052905,2129483785063.3823
5367,26.0,193.0,20.258392368508222,0.9727232064902475,16.02130872196695,2263617462428.9604,-18.47553508607803,2129483785063.7412
5368,26.0,194.0,20.33618878091106,0.9727436130948585,16.08255455435614,2263617462429.364,-18.682111435312468,2129483785064.1467
5252,26.0,78.0,10.637738214630149,0.9718945050357509,8.498359640084988,2263617462429.381,-21.840550756844262,2129483785061.0842
5263,26.0,89.0,12.483068164833837,0.963901285775906,10.009077299575836,2263617462429.4307,-19.599921185120646,2129483785062.5317
5369,26.0,195.0,20.395556346589103,0.9727369857283436,16.141712515177264,2263617462429.7036,-18.853980740698898,2129483785064.5464
5253,26.0,79.0,10.917020547870093,0.9703060361074901,8.711149047913871,2263617462429.7593,-23.30515225115718,2129483785061.7427
5248,26.0,74.0,9.965883509643733,0.9766807709116787,7.914674874626613,2263617462429.9307,-19.637875885714354,2129483785060.779
5254,26.0,80.0,11.16940009823146,0.9688529775790771,8.895354574376528,2263617462430.013,-20.8342055890977,2129483785062.2634
5370,26.0,196.0,20.432850752541057,0.9728256674619801,16.18779549911817,2263617462430.019,-18.949432044243814,2129483785064.8987
5251,26.0,77.0,10.405138237523875,0.9732307618523925,8.314274636473383,2263617462430.215,-21.58782532387046,2129483785061.518
5371,26.0,197.0,20.47287736694208,0.9728825374483224,16.229999966982735,2263617462430.3525,-19.009893844009582,2129483785065.21
5262,26.0,88.0,12.29825232657361,0.9644404771816161,9.85416802446105,2263617462430.414,-19.097492995500353,2129483785063.154
5260,26.0,86.0,11.943377784200928,0.9655783850042722,9.616795238818584,2263617462430.509,-19.013491504161156,2129483785062.7874
5257,26.0,83.0,11.623512066416364,0.9665799920825802,9.340488091413198,2263617462430.518,-19.261604659161954,2129483785062.445
5261,26.0,87.0,12.113615440017632,0.9651076745221396,9.714080429214379,2263617462430.579,-19.082095435464876,2129483785063.0947
5255,26.0,81.0,11.374136939080735,0.9678550862884088,9.072687956913201,2263617462430.687,-19.89093424687079,2129483785062.8582
5256,26.0,82.0,11.531012647750389,0.9670303197262466,9.247022980384942,2263617462430.7427,-19.424353567214396,2129483785062.802
5249,26.0,75.0,10.077613976609966,0.9757974057739589,8.028185663274053,2263617462430.7456,-20.154031476381387,2129483785061.5698
5372,26.0,198.0,20.504026455097,0.9729687836433841,16.26202604884874,2263617462430.765,-19.044358472149426,2129483785065.5872
5259,26.0,85.0,11.852462162334266,0.9657608247951319,9.543145628609585,2263617462430.9297,-19.069640074604713,2129483785063.0183
5250,26.0,76.0,10.232834080124796,0.9746417324318591,8.169761409745558,2263617462430.9814,-20.478517042055767,2129483785061.8945
5258,26.0,84.0,11.742616789540287,0.9660945787890645,9.448674989037356,2263617462431.0127,-19.346964316067893,2129483785062.8997
5373,26.0,199.0,20.534725077319802,0.973065522071573,16.29387266009514,2263617462431.1777,-19.110546794235614,2129483785065.938
5374,26.0,200.0,20.57006019393623,0.9731189842292347,16.32408418946557,2263617462431.4365,-19.169212861196197,2129483785066.1514
5390,26.0,216.0,20.94786192415581,0.9731866467305351,16.66663253522099,2263617462431.4463,-19.391657226661973,2129483785066.2485
5389,26.0,215.0,20.939870738471136,0.9731726975196986,16.660084125660802,2263617462431.461,-19.38963449390956,2129483785066.2114
5388,26.0,214.0,20.928692791361996,0.9731777325628859,16.652165192461574,2263617462431.4683,-19.389159100382496,2129483785066.198
5387,26.0,213.0,20.92379422515607,0.97315924102837,16.645473740946375,2263617462431.485,-19.38939294016503,2129483785066.226
5391,26.0,217.0,20.9579157969734,0.9731873574464257,16.67432601287218,2263617462431.5093,-19.39882441021727,2129483785066.3477
5386,26.0,212.0,20.918396445092363,0.9731453547845658,16.638948372334443,2263617462431.5127,-19.38980758903762,2129483785066.266
5385,26.0,211.0,20.911960030414697,0.9731366625306263,16.63006344587287,2263617462431.5205,-19.390035339036192,2129483785066.2888
5382,26.0,208.0,20.835699354500147,0.9731657858692284,16.565589609248736,2263617462431.5317,-19.38957150675687,2129483785066.3096
5384,26.0,210.0,20.899516310872148,0.973148185140782,16.61790522434453,2263617462431.556,-19.390386228210964,2129483785066.3276
5383,26.0,209.0,20.868696724410597,0.9731668112496803,16.59111215606634,2263617462431.5576,-19.390953133737987,2129483785066.3013
5381,26.0,207.0,20.803555563605656,0.9731863187319867,16.538837121486072,2263617462431.5723,-19.39288069583403,2129483785066.322
5399,26.0,225.0,20.969546470602907,0.9731830564451704,16.6850787936712,2263617462431.656,-19.413681724343192,2129483785066.4717
5398,26.0,224.0,20.969546470602907,0.9731830564451704,16.6850787936712,2263617462431.656,-19.413681724343192,2129483785066.4717
5397,26.0,223.0,20.969546470602907,0.9731830564451704,16.6850787936712,2263617462431.656,-19.413681724343192,2129483785066.4717
5395,26.0,221.0,20.969546470602907,0.9731830564451704,16.6850787936712,2263617462431.656,-19.413681724343192,2129483785066.4717
5394,26.0,220.0,20.969546470602907,0.9731830564451704,16.6850787936712,2263617462431.656,-19.413681724343192,2129483785066.4717
5393,26.0,219.0,20.969546470602907,0.9731830564451704,16.6850787936712,2263617462431.656,-19.413681724343192,2129483785066.4717
5392,26.0,218.0,20.969546470602907,0.9731830564451704,16.6850787936712,2263617462431.656,-19.413681724343192,2129483785066.4717
5396,26.0,222.0,20.969546470602907,0.9731830564451704,16.6850787936712,2263617462431.656,-19.413681724343192,2129483785066.4717
5380,26.0,206.0,20.770167252063494,0.9731926879196379,16.510944077987396,2263617462431.6646,-19.398436657454074,2129483785066.387
5375,26.0,201.0,20.605133151268827,0.9731734178215337,16.35478639817261,2263617462431.7383,-19.277339085287963,2129483785066.432
5379,26.0,205.0,20.739071986280166,0.9731905891606066,16.481873724631875,2263617462431.797,-19.405286330918436,2129483785066.527
5378,26.0,204.0,20.705559835412096,0.973204669608267,16.45153088428312,2263617462431.907,-19.414953686681567,2129483785066.6228
5377,26.0,203.0,20.677817063568504,0.9731964952265645,16.42195502593162,2263617462431.966,-19.419087304562712,2129483785066.677
5376,26.0,202.0,20.643914421379407,0.9732238330755023,16.38863278000456,2263617462432.0347,-19.425401723594163,2129483785066.7205
5198,26.0,24.0,2.6602298151350943,0.9866140785307066,2.073873255443017,2263617462447.0347,-6.11248862697181,2129483785074.3022
