date,wti_spot,brent_spot,wti_fut_1,wti_fut_2,wti_fut_3,wti_fut_4,usa_net_import,usa_stocks_all,usa_stocks_spr,usa_l48_prod,opec_tot_prod,opec_crud_prod,opec_crud_capac,opec_surp_capac,non-opec_tot_prod,oecd_cons,non-oecd_cons,world_cons
2010-02-22,80.04,76.95,80.16,80.31,80.72,81.13,9.116142857142856,1045.036,726.6111428571428,4.854857142857143,34.1309225,29.173343499999998,33.3983435,4.225,53.715510785250004,47.447924658000005,41.1509008515,88.5988255095
2010-02-23,78.61,76.44,78.86,79.29,79.74,80.17,9.137857142857143,1045.6119999999999,726.6108571428572,4.855142857142857,34.132177999999996,29.175585857142856,33.39701442857143,4.2214285714285715,53.72773489107143,47.44138402242857,41.14554701985714,88.58693104228571
2010-02-24,79.75,77.0,80.0,80.38,80.78,81.17,9.159571428571429,1046.1879999999999,726.6105714285715,4.855428571428571,34.133433499999995,29.177828214285714,33.39568535714286,4.217857142857143,53.73995899689286,47.434843386857146,41.14019318821428,88.57503657507144
2010-02-25,77.99,74.38,78.17,78.53,78.9,79.27,9.181285714285714,1046.764,726.6102857142857,4.855714285714286,34.134689,29.18007057142857,33.39435628571429,4.214285714285714,53.75218310271429,47.42830275128571,41.134839356571426,88.56314210785715
2010-02-26,79.72,76.36,79.66,80.01,80.37,80.71,9.203,1047.34,726.61,4.856,34.1359445,29.182312928571427,33.393027214285716,4.210714285714285,53.764407208535715,47.42176211571429,41.12948552492857,88.55124764064286
2010-02-27,79.38333333333333,,,,,,9.096714285714285,1047.5497142857141,726.6097142857143,4.858142857142857,34.1372,29.184555285714286,33.391698142857145,4.207142857142857,53.77663131435715,47.41522148014286,41.12413169328571,88.53935317342857
2010-02-28,79.04666666666667,,,,,,8.990428571428572,1047.7594285714285,726.6094285714286,4.860285714285714,34.1384555,29.18679764285714,33.39036907142857,4.203571428571429,53.78885542017857,47.40868084457143,41.118777861642855,88.52745870621428
2010-03-01,78.71,76.07,78.7,79.08,79.48,79.86,8.884142857142857,1047.9691428571427,726.6091428571428,4.8624285714285715,34.139711,29.18904,33.38904,4.2,53.801079526,47.402140209,41.11342403,88.515564239
2010-03-02,79.62,77.5,79.68,80.06,80.44,80.81,8.777857142857142,1048.1788571428572,726.6088571428571,4.864571428571429,34.143533870967744,29.193527354838707,33.395140258064515,4.201612903225807,53.8067385753871,47.36739132519355,41.11831598474193,88.48570730993549
2010-03-03,80.91,78.66,80.87,81.26,81.64,82.0,8.671571428571427,1048.3885714285714,726.6085714285714,4.866714285714286,34.14735674193548,29.19801470967742,33.401240516129036,4.203225806451613,53.81239762477419,47.3326424413871,41.12320793948387,88.45585038087097
2010-03-04,80.21,77.88,80.21,80.63,81.1,81.54,8.565285714285714,1048.5982857142858,726.6082857142857,4.868857142857143,34.15117961290323,29.20250206451613,33.40734077419355,4.20483870967742,53.81805667416129,47.29789355758065,41.128099894225805,88.42599345180645
2010-03-05,81.5,79.2,81.5,81.92,82.37,82.82,8.459,1048.808,726.608,4.871,34.155002483870966,29.206989419354837,33.41344103225806,4.206451612903226,53.82371572354839,47.26314467377419,41.13299184896774,88.39613652274193
2010-03-06,81.61666666666666,,,,,,8.449857142857143,1048.9525714285714,726.608,4.872714285714286,34.15882535483871,29.211476774193546,33.419541290322584,4.208064516129032,53.82937477293549,47.22839578996774,41.13788380370968,88.36627959367742
2010-03-07,81.73333333333333,,,,,,8.440714285714286,1049.097142857143,726.608,4.874428571428572,34.16264822580645,29.21596412903226,33.4256415483871,4.209677419354839,53.83503382232258,47.19364690616129,41.14277575845161,88.33642266461291
2010-03-08,81.85,78.94,81.87,82.31,82.78,83.25,8.431571428571429,1049.2417142857144,726.608,4.876142857142858,34.166471096774195,29.220451483870967,33.43174180645161,4.211290322580646,53.84069287170968,47.15889802235484,41.14766771319355,88.30656573554839
2010-03-09,81.5,78.77,81.49,81.86,82.3,82.75,8.42242857142857,1049.3862857142856,726.608,4.877857142857143,34.170293967741934,29.224938838709676,33.43784206451613,4.212903225806452,53.846351921096776,47.12414913854839,41.15255966793548,88.27670880648387
2010-03-10,82.07,80.29,82.09,82.43,82.79,83.19,8.413285714285713,1049.530857142857,726.608,4.8795714285714284,34.17411683870968,29.229426193548385,33.44394232258065,4.214516129032258,53.852010970483875,47.08940025474194,41.157451622677414,88.24685187741935
2010-03-11,82.1,79.44,82.11,82.43,82.78,83.18,8.404142857142856,1049.6754285714285,726.608,4.881285714285714,34.17793970967742,29.233913548387097,33.45004258064516,4.216129032258064,53.857670019870966,47.05465137093549,41.16234357741935,88.21699494835484
2010-03-12,81.26,79.38,81.24,81.54,81.88,82.25,8.395,1049.82,726.608,4.883,34.18176258064516,29.238400903225806,33.45614283870968,4.217741935483871,53.863329069258064,47.01990248712904,41.167235532161286,88.18713801929033
2010-03-13,80.77000000000001,,,,,,8.533428571428571,1050.854857142857,726.6078571428571,4.883,34.1855854516129,29.242888258064514,33.462243096774195,4.219354838709678,53.86898811864516,46.98515360332258,41.17212748690322,88.15728109022581
2010-03-14,80.28,,,,,,8.671857142857142,1051.8897142857143,726.6077142857142,4.883,34.18940832258065,29.247375612903223,33.46834335483871,4.220967741935484,53.87464716803226,46.95040471951613,41.17701944164516,88.12742416116129
2010-03-15,79.79,77.08,79.8,80.08,80.43,80.8,8.810285714285714,1052.9245714285714,726.6075714285714,4.883,34.193231193548385,29.251862967741936,33.47444361290323,4.22258064516129,53.88030621741935,46.91565583570968,41.18191139638709,88.09756723209676
2010-03-16,81.75,79.45,81.7,81.97,82.31,82.65,8.948714285714287,1053.9594285714286,726.6074285714285,4.883,34.19705406451613,29.256350322580644,33.48054387096774,4.224193548387097,53.88596526680645,46.88090695190323,41.18680335112903,88.06771030303226
2010-03-17,82.93,80.28,82.93,83.21,83.56,83.89,9.087142857142858,1054.9942857142858,726.6072857142857,4.883,34.20087693548387,29.260837677419353,33.48664412903226,4.225806451612903,53.89162431619355,46.84615806809678,41.191695305870965,88.03785337396775
2010-03-18,82.16,80.09,82.2,82.54,82.94,83.34,9.22557142857143,1056.029142857143,726.6071428571428,4.883,34.204699806451615,29.265325032258062,33.49274438709677,4.22741935483871,53.89728336558065,46.811409184290326,41.1965872606129,88.00799644490323
2010-03-19,80.58,78.37,80.68,80.97,81.36,81.77,9.364,1057.064,726.607,4.883,34.20852267741935,29.269812387096774,33.49884464516129,4.2290322580645165,53.90294241496774,46.776660300483876,41.20147921535484,87.9781395158387
2010-03-20,80.80666666666667,,,,,,9.315857142857144,1057.4824285714287,726.607,4.875571428571429,34.2123455483871,29.274299741935483,33.504944903225805,4.230645161290322,53.90860146435484,46.741911416677425,41.20637117009677,87.9482825867742
2010-03-21,81.03333333333333,,,,,,9.267714285714286,1057.9008571428571,726.607,4.868142857142857,34.21616841935484,29.27878709677419,33.51104516129032,4.232258064516129,53.91426051374194,46.70716253287097,41.21126312483871,87.91842565770968
2010-03-22,81.26,78.09,81.25,81.6,81.97,82.38,9.21957142857143,1058.3192857142858,726.607,4.860714285714286,34.21999129032258,29.2832744516129,33.51714541935484,4.233870967741936,53.919919563129035,46.67241364906452,41.216155079580645,87.88856872864517
2010-03-23,81.68,79.17,81.91,82.25,82.63,82.96,9.17142857142857,1058.7377142857142,726.607,4.853285714285715,34.22381416129032,29.287761806451613,33.523245677419354,4.235483870967742,53.92557861251613,46.637664765258066,41.22104703432258,87.85871179958065
2010-03-24,80.29,78.03,80.61,81.01,81.44,81.81,9.123285714285714,1059.1561428571429,726.607,4.8458571428571435,34.227637032258066,29.29224916129032,33.52934593548387,4.237096774193549,53.931237661903225,46.602915881451615,41.22593898906452,87.82885487051612
2010-03-25,80.25,78.64,80.53,80.99,81.46,81.83,9.075142857142856,1059.5745714285713,726.607,4.8384285714285715,34.231459903225804,29.29673651612903,33.53544619354839,4.2387096774193544,53.93689671129032,46.568166997645164,41.230830943806446,87.7989979414516
2010-03-26,79.75,77.98,80.0,80.47,80.96,81.33,9.027,1059.993,726.607,4.831,34.23528277419355,29.30122387096774,33.5415464516129,4.240322580645161,53.94255576067742,46.533418113838714,41.23572289854838,87.7691410123871
2010-03-27,80.47333333333333,,,,,,9.098571428571429,1060.2994285714285,726.6068571428572,4.831714285714286,34.23910564516129,29.30571122580645,33.547646709677416,4.241935483870968,53.94821481006451,46.49866923003226,41.24061485329032,87.73928408332259
2010-03-28,81.19666666666667,,,,,,9.170142857142856,1060.605857142857,726.6067142857142,4.832428571428572,34.242928516129034,29.31019858064516,33.55374696774194,4.243548387096774,53.95387385945161,46.46392034622581,41.24550680803225,87.70942715425807
2010-03-29,81.92,79.89,82.17,82.59,83.02,83.32,9.241714285714286,1060.9122857142856,726.6065714285714,4.833142857142858,34.24675138709677,29.31468593548387,33.55984722580645,4.245161290322581,53.95953290883871,46.429171462419355,41.25039876277419,87.67957022519354
2010-03-30,82.14,79.46,82.37,82.77,83.17,83.46,9.313285714285714,1061.2187142857142,726.6064285714285,4.833857142857143,34.25057425806452,29.319173290322578,33.565947483870964,4.246774193548387,53.96519195822581,46.394422578612904,41.255290717516125,87.64971329612902
2010-03-31,83.45,80.37,83.76,84.18,84.57,84.84,9.384857142857143,1061.5251428571428,726.6062857142857,4.8345714285714285,34.254397129032256,29.32366064516129,33.572047741935485,4.248387096774193,53.9708510076129,46.35967369480645,41.26018267225806,87.61985636706451
2010-04-01,84.53,82.63,84.87,85.34,85.78,86.11,9.456428571428571,1061.8315714285714,726.6061428571428,4.835285714285715,34.25822,29.328148,33.578148,4.25,53.976510057,46.324924811,41.265074627,87.589999438
2010-04-02,84.9875,,,,,,9.528,1062.138,726.606,4.836,34.258702400000004,29.3279873,33.5779873,4.25,53.989941916233334,46.28699596066667,41.249809648066666,87.53680560873335
2010-04-03,85.445,,,,,,9.430714285714286,1061.8231428571428,726.6057142857143,4.840285714285715,34.2591848,29.327826599999998,33.5778266,4.25,54.00337377546666,46.249067110333336,41.23454466913333,87.48361177946666
2010-04-04,85.9025,,,,,,9.333428571428572,1061.5082857142856,726.6054285714285,4.844571428571428,34.2596672,29.3276659,33.5776659,4.25,54.0168056347,46.21113826,41.2192796902,87.4304179502
2010-04-05,86.36,84.48,86.62,87.13,87.62,87.98,9.236142857142857,1061.1934285714285,726.6051428571428,4.848857142857143,34.2601496,29.327505199999997,33.5775052,4.25,54.030237493933335,46.17320940966667,41.204014711266666,87.37722412093333
2010-04-06,86.54,85.05,86.84,87.15,87.65,88.02,9.138857142857143,1060.8785714285714,726.6048571428572,4.853142857142857,34.260632,29.3273445,33.577344499999995,4.25,54.04366935316666,46.13528055933334,41.188749732333335,87.32403029166667
2010-04-07,85.64,84.49,85.88,86.51,87.17,87.69,9.041571428571428,1060.5637142857142,726.6045714285715,4.857428571428572,34.261114400000004,29.3271838,33.5771838,4.25,54.0571012124,46.097351709,41.1734847534,87.2708364624
2010-04-08,85.17,82.63,85.39,86.03,86.75,87.34,8.944285714285714,1060.248857142857,726.6042857142858,4.861714285714285,34.2615968,29.327023099999998,33.5770231,4.25,54.070533071633335,46.059422858666665,41.158219774466666,87.21764263313332
2010-04-09,84.6,82.77,84.92,85.63,86.52,87.25,8.847,1059.934,726.604,4.866,34.2620792,29.3268624,33.576862399999996,4.25,54.083964930866664,46.021494008333335,41.142954795533335,87.16444880386666
2010-04-10,84.42333333333333,,,,,,8.951571428571429,1060.2042857142858,726.6037142857143,4.866,34.2625616,29.326701699999997,33.5767017,4.25,54.0973967901,45.983565158000005,41.1276898166,87.1112549746
2010-04-11,84.24666666666666,,,,,,9.056142857142857,1060.4745714285714,726.6034285714286,4.866,34.263044,29.326541,33.576541,4.25,54.110828649333335,45.94563630766667,41.112424837666666,87.05806114533334
2010-04-12,84.07,85.21,84.34,85.28,86.41,87.27,9.160714285714286,1060.7448571428572,726.6031428571429,4.866,34.2635264,29.3263803,33.5763803,4.25,54.124260508566664,45.90770745733333,41.097159858733335,87.00486731606667
2010-04-13,83.8,83.44,84.05,85.11,86.16,86.87,9.265285714285714,1061.0151428571428,726.6028571428571,4.866,34.2640088,29.326219599999998,33.5762196,4.25,54.1376923678,45.869778607,41.0818948798,86.95167348679999
2010-04-14,85.62,85.81,85.84,86.73,87.71,88.33,9.369857142857143,1061.2854285714286,726.6025714285714,4.866,34.2644912,29.3260589,33.5760589,4.25,54.151124227033336,45.83184975666667,41.066629900866666,86.89847965753333
2010-04-15,85.25,86.9,85.51,86.75,88.07,88.9,9.474428571428572,1061.5557142857142,726.6022857142857,4.866,34.2649736,29.325898199999997,33.5758982,4.25,54.164556086266664,45.793920906333334,41.051364921933335,86.84528582826667
2010-04-16,82.97,84.81,83.24,84.67,86.22,87.15,9.579,1061.826,726.602,4.866,34.265456,29.3257375,33.5757375,4.25,54.1779879455,45.755992056,41.036099942999996,86.792091999
2010-04-17,82.48666666666666,,,,,,9.588714285714286,1062.1062857142858,726.6018571428572,4.865857142857142,34.2659384,29.3255768,33.5755768,4.25,54.191419804733336,45.71806320566667,41.020834964066665,86.73889816973333
2010-04-18,82.00333333333333,,,,,,9.598428571428572,1062.3865714285714,726.6017142857143,4.865714285714286,34.2664208,29.325416099999998,33.5754161,4.25,54.204851663966664,45.68013435533334,41.005569985133334,86.68570434046667
2010-04-19,81.52,83.09,81.45,83.13,84.62,85.54,9.608142857142857,1062.6668571428572,726.6015714285714,4.865571428571428,34.2669032,29.3252554,33.575255399999996,4.25,54.2182835232,45.642205505,40.9903050062,86.6325105112
2010-04-20,82.98,84.73,83.45,83.85,85.25,86.14,9.617857142857144,1062.9471428571428,726.6014285714285,4.865428571428572,34.2673856,29.325094699999998,33.5750947,4.25,54.231715382433336,45.60427665466666,40.975040027266665,86.57931668193334
2010-04-21,82.78,84.55,83.68,85.63,86.75,87.51,9.627571428571429,1063.2274285714286,726.6012857142857,4.865285714285714,34.267868,29.324934,33.574934,4.25,54.245147241666665,45.56634780433333,40.959775048333334,86.52612285266667
2010-04-22,82.89,84.58,83.7,85.64,86.85,87.63,9.637285714285715,1063.5077142857142,726.6011428571428,4.865142857142858,34.2683504,29.3247733,33.5747733,4.25,54.2585791009,45.528418954,40.9445100694,86.47292902340001
2010-04-23,84.34,86.09,85.12,87.04,88.3,89.07,9.647,1063.788,726.601,4.865,34.2688328,29.3246126,33.5746126,4.25,54.272010960133336,45.490490103666666,40.929245090466665,86.41973519413332
2010-04-24,84.29333333333334,,,,,,9.685571428571428,1064.1815714285715,726.601,4.865,34.2693152,29.3244519,33.5744519,4.25,54.285442819366665,45.45256125333333,40.913980111533334,86.36654136486666
2010-04-25,84.24666666666667,,,,,,9.724142857142857,1064.5751428571427,726.601,4.865,34.2697976,29.324291199999998,33.5742912,4.25,54.2988746786,45.414632403,40.8987151326,86.3133475356
2010-04-26,84.2,86.72,84.2,86.47,87.95,88.82,9.762714285714285,1064.9687142857142,726.601,4.865,34.27028,29.3241305,33.574130499999995,4.25,54.31230653783334,45.37670355266667,40.88345015366667,86.26015370633334
2010-04-27,82.43,85.59,82.44,85.0,86.77,87.76,9.801285714285715,1065.3622857142857,726.601,4.865,34.2707624,29.3239698,33.5739698,4.25,54.325738397066665,45.33877470233333,40.868185174733334,86.20695987706667
2010-04-28,83.22,84.59,83.22,85.67,87.29,88.19,9.839857142857143,1065.7558571428572,726.601,4.865,34.2712448,29.3238091,33.5738091,4.25,54.3391702563,45.300845851999995,40.8529201958,86.15376604779999
2010-04-29,85.17,86.82,85.17,87.25,88.51,89.25,9.878428571428572,1066.1494285714284,726.601,4.865,34.2717272,29.3236484,33.573648399999996,4.25,54.35260211553334,45.262917001666665,40.83765521686667,86.10057221853333
2010-04-30,86.07,86.19,86.15,88.36,89.68,90.41,9.917,1066.543,726.601,4.865,34.2722096,29.323487699999998,33.5734877,4.25,54.366033974766665,45.224988151333335,40.822390237933334,86.04737838926667
2010-05-01,86.11,,,,,,9.879285714285714,1066.816857142857,726.6007142857143,4.867714285714286,34.272692,29.323327,33.573327,4.25,54.379465834,45.187059301,40.807125259,85.99418456000001
2010-05-02,86.14999999999999,,,,,,9.841571428571429,1067.0907142857143,726.6004285714286,4.8704285714285716,34.29256516129032,29.342210548387097,33.57609064516129,4.233880096774193,54.36333930135484,45.25195911880645,40.88012160258065,86.1320807213871
2010-05-03,86.19,88.09,86.19,89.15,90.77,91.67,9.803857142857144,1067.3645714285715,726.6001428571428,4.873142857142858,34.31243832258065,29.361094096774192,33.57885429032258,4.217760193548387,54.34721276870968,45.3168589366129,40.95311794616129,86.26997688277419
2010-05-04,82.73,85.39,82.74,85.76,87.26,88.15,9.766142857142857,1067.6384285714284,726.5998571428572,4.875857142857143,34.33231148387097,29.37997764516129,33.58161793548387,4.2016402903225805,54.331086236064515,45.38175875441935,41.02611428974194,86.40787304416129
2010-05-05,80.0,82.31,79.97,82.99,84.56,85.47,9.728428571428571,1067.9122857142856,726.5995714285715,4.878571428571429,34.35218464516129,29.398861193548385,33.58438158064516,4.1855203870967745,54.314959703419355,45.44665857222581,41.09911063332258,86.5457692055484
2010-05-06,77.18,80.21,77.11,80.18,81.8,82.7,9.690714285714286,1068.1861428571428,726.5992857142858,4.881285714285714,34.372057806451615,29.417744741935483,33.58714522580645,4.169400483870968,54.298833170774195,45.511558390032256,41.17210697690323,86.68366536693549
2010-05-07,75.1,76.48,75.11,78.51,80.22,81.22,9.653,1068.46,726.599,4.884,34.391930967741935,29.43662829032258,33.58990887096774,4.153280580645161,54.282706638129035,45.576458207838705,41.24510332048387,86.82156152832258
2010-05-08,75.69666666666666,,,,,,9.673285714285715,1068.4828571428573,726.5987142857143,4.881428571428572,34.411804129032255,29.455511838709675,33.59267251612903,4.137160677419355,54.266580105483875,45.64135802564516,41.31809966406452,86.95945768970968
2010-05-09,76.29333333333334,,,,,,9.69357142857143,1068.5057142857142,726.5984285714286,4.878857142857143,34.43167729032258,29.474395387096774,33.59543616129032,4.121040774193548,54.25045357283871,45.70625784345161,41.39109600764516,87.09735385109677
2010-05-10,76.89,78.08,76.8,80.52,82.17,83.17,9.713857142857144,1068.5285714285715,726.5981428571429,4.876285714285714,34.4515504516129,29.493278935483872,33.59819980645161,4.104920870967742,54.23432704019355,45.77115766125806,41.46409235122581,87.23525001248387
2010-05-11,76.37,79.0,76.37,80.22,82.18,83.27,9.734142857142857,1068.5514285714285,726.5978571428572,4.873714285714286,34.47142361290322,29.512162483870966,33.600963451612905,4.0888009677419355,54.21820050754839,45.836057479064515,41.53708869480645,87.37314617387096
2010-05-12,75.65,78.7,75.65,80.15,82.55,83.74,9.754428571428571,1068.5742857142857,726.5975714285714,4.871142857142857,34.49129677419355,29.531046032258065,33.60372709677419,4.072681064516129,54.20207397490323,45.90095729687096,41.6100850383871,87.51104233525805
2010-05-13,74.38,79.41,74.4,78.99,81.43,82.7,9.774714285714285,1068.5971428571427,726.5972857142857,4.868571428571428,34.51116993548387,29.54992958064516,33.60649074193548,4.056561161290323,54.18594744225807,45.96585711467742,41.683081381967746,87.64893849664517
2010-05-14,71.61,76.43,71.61,75.43,77.67,78.98,9.795,1068.62,726.597,4.866,34.53104309677419,29.568813129032257,33.609254387096776,4.040441258064516,54.1698209096129,46.03075693248387,41.75607772554839,87.78683465803226
2010-05-15,71.1,,,,,,9.809142857142858,1068.9714285714285,726.597,4.869,34.55091625806452,29.587696677419355,33.612018032258064,4.02432135483871,54.15369437696774,46.09565675029032,41.829074069129035,87.92473081941935
2010-05-16,70.59,,,,,,9.823285714285714,1069.322857142857,726.597,4.872,34.57078941935484,29.60658022580645,33.61478167741935,4.008201451612903,54.13756784432258,46.16055656809677,41.902070412709676,88.06262698080644
2010-05-17,70.08,73.87,70.08,73.22,75.06,76.17,9.837428571428571,1069.6742857142856,726.597,4.875,34.59066258064516,29.62546377419355,33.617545322580646,3.992081548387097,54.12144131167742,46.22545638590322,41.975066756290325,88.20052314219355
2010-05-18,69.38,75.12,69.41,72.7,74.39,75.48,9.851571428571429,1070.0257142857142,726.597,4.877999999999999,34.61053574193548,29.644347322580643,33.620308967741934,3.9759616451612905,54.10531477903226,46.29035620370968,42.048063099870966,88.33841930358065
2010-05-19,69.91,71.86,69.87,72.48,73.78,74.7,9.865714285714287,1070.3771428571429,726.597,4.880999999999999,34.630408903225806,29.66323087096774,33.62307261290322,3.9598417419354837,54.0891882463871,46.35525602151613,42.121059443451614,88.47631546496774
2010-05-20,68.28,69.56,68.01,70.8,71.96,72.79,9.879857142857142,1070.7285714285713,726.597,4.8839999999999995,34.65028206451613,29.68211441935484,33.62583625806452,3.9437218387096773,54.073061713741936,46.420155839322575,42.194055787032255,88.61421162635483
2010-05-21,68.03,70.45,70.04,71.67,72.75,73.55,9.894,1071.08,726.597,4.887,34.67015522580645,29.700997967741934,33.628599903225805,3.927601935483871,54.056935181096776,46.48505565712903,42.2670521306129,88.75210778774193
2010-05-22,68.09666666666666,,,,,,9.826428571428572,1070.808,726.5967142857143,4.884857142857142,34.690028387096774,29.719881516129032,33.63136354838709,3.9114820322580646,54.040808648451616,46.54995547493548,42.34004847419355,88.89000394912904
2010-05-23,68.16333333333334,,,,,,9.758857142857142,1070.5359999999998,726.5964285714285,4.882714285714285,34.709901548387094,29.73876506451613,33.63412719354839,3.895362129032258,54.024682115806456,46.614855292741936,42.41304481777419,89.02790011051613
2010-05-24,68.23,69.62,70.21,71.62,72.59,73.33,9.691285714285714,1070.264,726.5961428571428,4.880571428571428,34.729774709677415,29.757648612903225,33.636890838709675,3.8792422258064514,54.0085555831613,46.679755110548385,42.48604116135484,89.16579627190322
2010-05-25,64.78,67.18,68.75,70.1,71.04,71.76,9.623714285714286,1069.992,726.5958571428572,4.878428571428572,34.74964787096774,29.776532161290323,33.63965448387097,3.863122322580645,53.99242905051613,46.744654928354834,42.55903750493548,89.30369243329031
2010-05-26,71.52,70.59,71.51,72.54,73.36,74.02,9.556142857142857,1069.72,726.5955714285715,4.876285714285714,34.76952103225806,29.795415709677417,33.64241812903226,3.8470024193548387,53.97630251787097,46.80955474616129,42.63203384851613,89.44158859467743
2010-05-27,74.56,73.56,74.55,75.62,76.5,77.18,9.488571428571428,1069.4479999999999,726.5952857142858,4.874142857142857,34.78939419354838,29.814299258064516,33.645181774193546,3.8308825161290323,53.96017598522581,46.87445456396774,42.70503019209677,89.57948475606452
2010-05-28,74.0,73.0,73.97,75.16,76.12,76.88,9.421,1069.176,726.595,4.872,34.80926735483871,29.833182806451614,33.64794541935484,3.814762612903226,53.94404945258065,46.93935438177419,42.77802653567742,89.7173809174516
2010-05-29,73.675,,,,,,9.43242857142857,1068.9367142857143,726.595,4.873428571428572,34.82914051612903,29.85206635483871,33.65070906451613,3.798642709677419,53.92792291993549,47.00425419958064,42.85102287925806,89.8552770788387
2010-05-30,73.35,,,,,,9.443857142857143,1068.6974285714284,726.595,4.8748571428571426,34.84901367741935,29.870949903225807,33.653472709677416,3.7825228064516128,53.91179638729032,47.06915401738709,42.92401922283871,89.9931732402258
2010-05-31,73.025,,,,,,9.455285714285713,1068.4581428571428,726.595,4.876285714285714,34.86888683870968,29.8898334516129,33.65623635483871,3.7664029032258064,53.89566985464516,47.13405383519355,42.99701556641935,90.1310694016129
2010-06-01,72.7,73.08,72.58,73.9,74.9,75.71,9.466714285714286,1068.2188571428571,726.595,4.877714285714285,34.88876,29.908717,33.659,3.750283,53.879543322,47.198953653,43.07001191,90.268965563
2010-06-02,72.88,72.78,72.86,74.5,75.76,76.67,9.478142857142856,1067.9795714285715,726.595,4.879142857142857,34.88655836666666,29.906915266666665,33.650533333333335,3.7436180666666665,53.890399495033336,47.19167617503333,43.00959880196667,90.201274977
2010-06-03,74.62,73.12,74.61,76.05,77.11,77.99,9.489571428571429,1067.7402857142856,726.595,4.880571428571428,34.884356733333334,29.90511353333333,33.642066666666665,3.7369531333333335,53.90125566806667,47.18439869706666,42.94918569393333,90.133584391
2010-06-04,71.43,71.84,71.51,72.8,73.77,74.64,9.501,1067.501,726.595,4.882,34.8821551,29.9033118,33.6336,3.7302882,53.9121118411,47.177121219099995,42.8887725859,90.065893805
2010-06-05,71.47,,,,,,9.52442857142857,1067.7422857142858,726.5948571428572,4.883857142857143,34.87995346666666,29.901510066666667,33.62513333333333,3.723623266666667,53.92296801413334,47.16984374113333,42.82835947786666,89.99820321899999
2010-06-06,71.51,,,,,,9.547857142857142,1067.9835714285714,726.5947142857143,4.885714285714285,34.877751833333335,29.899708333333333,33.61666666666667,3.7169583333333334,53.93382418716667,47.16256626316667,42.76794636983333,89.930512633
2010-06-07,71.55,71.09,71.44,72.77,73.85,74.78,9.571285714285713,1068.2248571428572,726.5945714285715,4.8875714285714285,34.8755502,29.8979066,33.6082,3.7102934,53.9446803602,47.1552887852,42.7075332618,89.86282204700001
2010-06-08,71.88,71.43,71.99,73.06,73.98,74.78,9.594714285714286,1068.4661428571428,726.5944285714286,4.889428571428571,34.873348566666664,29.896104866666665,33.59973333333333,3.703628466666667,53.955536533233335,47.14801130723333,42.647120153766664,89.795131461
2010-06-09,74.38,73.68,74.38,75.44,76.33,77.03,9.618142857142857,1068.7074285714286,726.5942857142858,4.891285714285714,34.87114693333333,29.894303133333334,33.59126666666667,3.6969635333333333,53.96639270626667,47.140733829266665,42.586707045733334,89.727440875
2010-06-10,75.48,74.33,75.48,76.68,77.6,78.32,9.641571428571428,1068.9487142857142,726.5941428571429,4.893142857142856,34.8689453,29.8925014,33.5828,3.6902986,53.97724887930001,47.1334563513,42.5262939377,89.65975028899999
2010-06-11,73.89,73.28,73.78,75.34,76.51,77.36,9.665,1069.19,726.594,4.895,34.866743666666665,29.890699666666666,33.574333333333335,3.6836336666666667,53.98810505233334,47.12617887333333,42.465880829666666,89.59205970299999
2010-06-12,74.25666666666666,,,,,,9.724142857142857,1069.478142857143,726.594,4.895,34.86454203333333,29.888897933333332,33.565866666666665,3.676968733333333,53.99896122536667,47.11890139536666,42.405467721633336,89.52436911699999
2010-06-13,74.62333333333333,,,,,,9.783285714285714,1069.7662857142857,726.594,4.895,34.8623404,29.8870962,33.5574,3.6703038,54.0098173984,47.111623917399996,42.3450546136,89.456678531
2010-06-14,74.99,75.11,75.12,76.28,77.16,77.93,9.842428571428572,1070.0544285714286,726.594,4.895,34.860138766666665,29.885294466666668,33.54893333333333,3.6636388666666666,54.020673571433335,47.10434643943333,42.28464150556667,89.388987945
2010-06-15,76.84,75.29,76.94,77.91,78.71,79.42,9.901571428571428,1070.3425714285715,726.594,4.895,34.85793713333333,29.883492733333334,33.54046666666667,3.6569739333333335,54.03152974446667,47.09706896146666,42.22422839753333,89.321297359
2010-06-16,77.67,76.12,77.67,78.72,79.6,80.3,9.960714285714285,1070.6307142857145,726.594,4.895,34.855735499999994,29.881691,33.532,3.650309,54.0423859175,47.089791483499994,42.1638152895,89.253606773
2010-06-17,76.82,77.52,76.79,78.04,79.12,79.99,10.019857142857143,1070.9188571428572,726.594,4.895,34.853533866666666,29.879889266666666,33.52353333333333,3.6436440666666665,54.05324209053334,47.08251400553333,42.10340218146667,89.185916187
2010-06-18,77.18,77.05,77.18,78.26,79.18,79.92,10.079,1071.207,726.594,4.895,34.85133223333333,29.878087533333332,33.51506666666667,3.6369791333333334,54.06409826356667,47.075236527566666,42.04298907343333,89.118225601
2010-06-19,77.4,,,,,,9.988857142857144,1070.92,726.5937142857143,4.895,34.849130599999995,29.8762858,33.5066,3.6303142,54.0749544366,47.0679590496,41.9825759654,89.05053501500001
2010-06-20,77.62,,,,,,9.898714285714286,1070.633,726.5934285714286,4.895,34.84692896666667,29.874484066666668,33.498133333333335,3.623649266666667,54.085810609633334,47.06068157163333,41.922162857366665,88.982844429
